owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
NationalSecurityAgency,ghidra,41796,5072,974,False,False,"[{'name': 'Java', 'size': 90985369}, {'name': 'C++', 'size': 7554884}, {'name': 'HTML', 'size': 4620251}, {'name': 'C', 'size': 1150367}, {'name': 'Python', 'size': 854423}, {'name': 'Shell', 'size': 346819}, {'name': 'Yacc', 'size': 128254}, {'name': 'Xtend', 'size': 117166}, {'name': 'GAP', 'size': 102310}, {'name': 'Assembly', 'size': 77536}]",23,"[{'name': 'software-analysis', 'stars': 23}, {'name': 'disassembler', 'stars': 126}, {'name': 'reverse-engineering', 'stars': 841}]",3,316075,1088,4037,Ghidra is a software reverse engineering (SRE) framework,Java,2019-03-01T03:27:48Z,2023-08-18T00:41:08Z,10172.0,Apache License 2.0,15,,True,NationalSecurityAgency/ghidra,,285
Avik-Jain,100-Days-Of-ML-Code,41634,10178,2448,False,False,[],0,"[{'name': 'machine-learning', 'stars': 72587}, {'name': 'machine-learning-algorithms', 'stars': 105}, {'name': 'infographics', 'stars': 12}, {'name': 'tutorial', 'stars': 257}, {'name': 'siraj-raval-challenge', 'stars': 3}, {'name': 'siraj-raval', 'stars': 10}, {'name': 'implementation', 'stars': 7}, {'name': '100-days-of-code-log', 'stars': 9}, {'name': '100daysofcode', 'stars': 45}, {'name': 'python', 'stars': 277238}]",18,10955,53,0,100 Days of ML Coding,,2018-07-05T09:11:43Z,2023-07-11T08:59:32Z,109.0,MIT License,1,Contributor Covenant,True,Avik-Jain/100-Days-Of-ML-Code,,6
kamranahmedse,design-patterns-for-humans,41633,4925,1213,False,False,[],0,"[{'name': 'design-patterns', 'stars': 256}, {'name': 'architecture', 'stars': 320}, {'name': 'software-engineering', 'stars': 157}, {'name': 'engineering', 'stars': 368}, {'name': 'principles', 'stars': 22}, {'name': 'computer-science', 'stars': 487}]",6,159,79,50,An ultra-simplified explanation to design patterns,,2017-02-16T21:24:39Z,2023-08-09T21:15:08Z,141.0,,1,,True,kamranahmedse/design-patterns-for-humans,,44
AntonOsika,gpt-engineer,41577,6893,437,False,False,"[{'name': 'Python', 'size': 63099}, {'name': 'Makefile', 'size': 3177}, {'name': 'Shell', 'size': 352}, {'name': 'Dockerfile', 'size': 207}]",4,"[{'name': 'ai', 'stars': 5914}, {'name': 'coding-assistant', 'stars': 2}, {'name': 'gpt-4', 'stars': 235}, {'name': 'openai', 'stars': 328}, {'name': 'python', 'stars': 277238}, {'name': 'autonomous-agent', 'stars': 3}, {'name': 'codebase-generation', 'stars': 0}]",7,496,228,289,"Specify what you want it to build, the AI asks for clarification, and then builds it.",Python,2023-04-29T12:52:15Z,2023-08-17T23:09:38Z,384.0,MIT License,8,Contributor Covenant,True,AntonOsika/gpt-engineer,,97
vercel,hyper,41351,3493,490,False,False,"[{'name': 'TypeScript', 'size': 302508}, {'name': 'Shell', 'size': 2976}, {'name': 'NSIS', 'size': 1242}, {'name': 'HTML', 'size': 836}, {'name': 'JavaScript', 'size': 624}, {'name': 'Batchfile', 'size': 119}]",6,"[{'name': 'terminal', 'stars': 42044}, {'name': 'javascript', 'stars': 163762}, {'name': 'html', 'stars': 107963}, {'name': 'css', 'stars': 96882}, {'name': 'react', 'stars': 95607}, {'name': 'terminal-emulators', 'stars': 120}, {'name': 'hyper', 'stars': 20}, {'name': 'macos', 'stars': 33710}, {'name': 'linux', 'stars': 106623}]",9,21852,3610,3689,A terminal built on web technologies,TypeScript,2016-07-01T06:01:21Z,2023-08-15T13:45:05Z,3730.0,MIT License,68,,True,vercel/hyper,,260
x64dbg,x64dbg,41351,2198,2764,False,False,"[{'name': 'C++', 'size': 4467667}, {'name': 'C', 'size': 849671}, {'name': 'QMake', 'size': 29841}, {'name': 'CSS', 'size': 24555}, {'name': 'Batchfile', 'size': 9780}, {'name': 'Assembly', 'size': 1772}, {'name': 'Shell', 'size': 819}]",7,"[{'name': 'debugger', 'stars': 75}, {'name': 'windows', 'stars': 34209}, {'name': 'x64', 'stars': 18}, {'name': 'disassembler', 'stars': 126}, {'name': 'reverse-engineering', 'stars': 841}, {'name': 'security', 'stars': 33451}, {'name': 'x86', 'stars': 48}, {'name': 'x86-64', 'stars': 36}, {'name': 'cpp', 'stars': 117990}, {'name': 'malware-analysis', 'stars': 195}]",19,58890,778,2332,An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.,C++,2015-04-11T20:48:23Z,2023-08-16T20:10:28Z,5149.0,Other,5,Contributor Covenant,True,x64dbg/x64dbg,,124
commaai,openpilot,41312,7567,1258,False,False,"[{'name': 'Python', 'size': 2313503}, {'name': 'C++', 'size': 1385295}, {'name': 'C', 'size': 123070}, {'name': 'Shell', 'size': 32408}, {'name': 'HTML', 'size': 16765}, {'name': 'Cython', 'size': 12657}, {'name': 'Kaitai Struct', 'size': 12478}, {'name': 'JavaScript', 'size': 10057}, {'name': 'CSS', 'size': 2803}, {'name': 'Dockerfile', 'size': 1239}]",13,[],0,2448090,10100,2268,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for 250+ supported car makes and models.,Python,2016-11-24T01:33:30Z,2023-08-18T08:25:04Z,10258.0,MIT License,16,,True,commaai/openpilot,,440
yarnpkg,yarn,41247,2903,568,False,False,"[{'name': 'JavaScript', 'size': 1605879}, {'name': 'Shell', 'size': 16650}, {'name': 'PowerShell', 'size': 2603}, {'name': 'Groovy', 'size': 1985}, {'name': 'Batchfile', 'size': 177}]",5,"[{'name': 'yarn', 'stars': 52}, {'name': 'npm', 'stars': 27233}, {'name': 'package-manager', 'stars': 10032}, {'name': 'javascript', 'stars': 163762}]",4,119459,2282,6490,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry,JavaScript,2016-01-19T17:39:16Z,2023-07-28T02:45:45Z,2353.0,Other,45,Contributor Covenant,True,yarnpkg/yarn,,441
k88hudson,git-flight-rules,41214,3207,657,False,False,[],0,[],0,920,281,72,Flight rules for git,,2014-07-22T20:35:09Z,2023-07-21T17:41:29Z,444.0,Creative Commons Attribution Share Alike 4.0 International,6,,True,k88hudson/git-flight-rules,,116
golang-standards,project-layout,41211,4574,568,False,False,"[{'name': 'Makefile', 'size': 34}]",1,"[{'name': 'go', 'stars': 58453}, {'name': 'golang', 'stars': 1856}, {'name': 'project-template', 'stars': 20}, {'name': 'standards', 'stars': 18}, {'name': 'project-structure', 'stars': 10}]",5,519,118,101,Standard Go Project Layout,Makefile,2017-09-09T16:33:26Z,2023-07-26T16:10:06Z,272.0,Other,1,,True,golang-standards/project-layout,,64
youngyangyang04,leetcode-master,41164,9935,369,False,False,"[{'name': 'Shell', 'size': 2160}]",1,"[{'name': 'leetcode', 'stars': 191}, {'name': 'programmer', 'stars': 19}, {'name': 'interview', 'stars': 243}, {'name': 'offer', 'stars': 6}, {'name': 'algorithm', 'stars': 100617}, {'name': 'cpp', 'stars': 117990}, {'name': 'java', 'stars': 147835}, {'name': 'python', 'stars': 277238}, {'name': 'go', 'stars': 58453}, {'name': 'javascript', 'stars': 163762}]",10,95255,2057,179,《代码随想录》LeetCode 刷题攻略：200道经典题目刷题顺序，共60w字的详细图解，视频难点剖析，50余张思维导图，支持C++，Java，Python，Go，JavaScript等多语言版本，从此算法学习不再迷茫！🔥🔥 来看看，你会发现相见恨晚！🚀 ,Shell,2019-12-14T12:05:42Z,2023-08-18T01:35:45Z,7034.0,,1,,True,youngyangyang04/leetcode-master,,379
marktext,marktext,41022,3137,399,False,False,"[{'name': 'JavaScript', 'size': 1254581}, {'name': 'Vue', 'size': 259308}, {'name': 'CSS', 'size': 119672}, {'name': 'EJS', 'size': 2965}, {'name': 'HTML', 'size': 747}, {'name': 'NSIS', 'size': 198}]",6,"[{'name': 'macos', 'stars': 33710}, {'name': 'typewriter-mode', 'stars': 1}, {'name': 'electron', 'stars': 23645}, {'name': 'vue', 'stars': 57868}, {'name': 'element-ui', 'stars': 42}, {'name': 'next-generation', 'stars': 2}, {'name': 'markdown', 'stars': 24477}, {'name': 'editor', 'stars': 229}, {'name': 'mac', 'stars': 552}, {'name': 'windows', 'stars': 34209}]",17,72496,1059,2594,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",JavaScript,2017-11-12T16:05:25Z,2023-08-08T14:45:46Z,1605.0,MIT License,2,Contributor Covenant,True,marktext/marktext,,141
rust-lang,rustlings,40978,7427,318,False,False,"[{'name': 'Rust', 'size': 152738}, {'name': 'Shell', 'size': 4853}, {'name': 'PowerShell', 'size': 3045}, {'name': 'Nix', 'size': 2246}]",4,"[{'name': 'rust', 'stars': 36382}, {'name': 'rustlings', 'stars': 5}, {'name': 'beginner-friendly', 'stars': 215}]",3,2495,1115,511,:crab: Small exercises to get you used to reading and writing Rust code!,Rust,2015-09-15T02:25:18Z,2023-08-17T15:13:02Z,1911.0,MIT License,12,,True,rust-lang/rustlings,,389
ultralytics,yolov5,40915,14465,352,False,False,"[{'name': 'Python', 'size': 652157}, {'name': 'Shell', 'size': 6526}, {'name': 'Dockerfile', 'size': 3491}]",3,"[{'name': 'yolov3', 'stars': 30}, {'name': 'yolov5', 'stars': 59}, {'name': 'object-detection', 'stars': 234}, {'name': 'pytorch', 'stars': 1036}, {'name': 'onnx', 'stars': 36}, {'name': 'coreml', 'stars': 30}, {'name': 'ios', 'stars': 40513}, {'name': 'tflite', 'stars': 5}, {'name': 'yolo', 'stars': 73}, {'name': 'deep-learning', 'stars': 70567}]",13,14994,2511,8329,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite,Python,2020-05-18T03:45:11Z,2023-08-14T00:11:52Z,2694.0,GNU Affero General Public License v3.0,9,Contributor Covenant,True,ultralytics/yolov5,,329
ngosang,trackerslist,40904,6590,1288,False,False,[],0,"[{'name': 'trackers', 'stars': 7}, {'name': 'bittorrent-trackers', 'stars': 4}, {'name': 'trackerslist', 'stars': 7}, {'name': 'bittorrent', 'stars': 101}, {'name': 'bittorrent-tracker', 'stars': 24}, {'name': 'public-trackers', 'stars': 4}, {'name': 'public-tracker', 'stars': 2}, {'name': 'webtorrent', 'stars': 37}, {'name': 'lists', 'stars': 128}, {'name': 'torrent', 'stars': 145}]",15,5083,48,389,Updated list of public BitTorrent trackers,,2016-04-24T11:57:57Z,2023-08-17T22:09:28Z,2827.0,GNU General Public License v2.0,1,,True,ngosang/trackerslist,,2
Yidadaa,ChatGPT-Next-Web,40832,37976,258,False,False,"[{'name': 'TypeScript', 'size': 410604}, {'name': 'SCSS', 'size': 67797}, {'name': 'JavaScript', 'size': 5145}, {'name': 'Shell', 'size': 2299}, {'name': 'Dockerfile', 'size': 1542}, {'name': 'Rust', 'size': 382}]",6,"[{'name': 'chatgpt', 'stars': 5625}, {'name': 'nextjs', 'stars': 1264}, {'name': 'vercel', 'stars': 243}, {'name': 'webui', 'stars': 18}, {'name': 'cross-platform', 'stars': 156}, {'name': 'tauri', 'stars': 93}, {'name': 'tauri-app', 'stars': 8}, {'name': 'react', 'stars': 95607}]",8,6204,912,1592,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。,TypeScript,2023-03-10T18:27:54Z,2023-08-18T09:03:37Z,1314.0,MIT License,2,Contributor Covenant,True,Yidadaa/ChatGPT-Next-Web,,183
pixijs,pixijs,40689,4796,1012,False,False,"[{'name': 'TypeScript', 'size': 2767990}, {'name': 'JavaScript', 'size': 99508}, {'name': 'PLSQL', 'size': 17864}, {'name': 'GLSL', 'size': 17723}]",4,"[{'name': 'canvas2d', 'stars': 15}, {'name': 'pixijs', 'stars': 37}, {'name': 'javascript', 'stars': 163762}, {'name': 'webgl', 'stars': 270}, {'name': 'glsl', 'stars': 73}, {'name': 'canvas', 'stars': 179}, {'name': 'rendering', 'stars': 90}, {'name': 'pixi', 'stars': 13}, {'name': 'game', 'stars': 2177}, {'name': 'renderer', 'stars': 31}]",13,93023,3644,5224,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer.",TypeScript,2013-01-21T22:40:50Z,2023-08-17T02:17:07Z,6508.0,MIT License,17,Contributor Covenant,True,pixijs/pixijs,,378
minio,minio,40410,4875,616,False,False,"[{'name': 'Go', 'size': 7692121}, {'name': 'Shell', 'size': 61421}, {'name': 'Makefile', 'size': 8085}, {'name': 'Mustache', 'size': 6628}, {'name': 'Smarty', 'size': 837}, {'name': 'Dockerfile', 'size': 227}]",6,"[{'name': 'go', 'stars': 58453}, {'name': 'storage', 'stars': 94}, {'name': 'cloud', 'stars': 432}, {'name': 's3', 'stars': 29}, {'name': 'objectstorage', 'stars': 8}, {'name': 'cloudstorage', 'stars': 12}, {'name': 'amazon-s3', 'stars': 6}, {'name': 'cloudnative', 'stars': 36}, {'name': 'k8s', 'stars': 171}, {'name': 'kubernetes', 'stars': 37442}]",12,115322,9521,6702,High Performance Object Storage for AI,Go,2015-01-14T19:23:58Z,2023-08-17T22:57:45Z,10974.0,GNU Affero General Public License v3.0,38,Other,True,minio/minio,,421
PowerShell,PowerShell,40323,7459,1424,False,False,"[{'name': 'C#', 'size': 30922723}, {'name': 'PowerShell', 'size': 5283226}, {'name': 'Roff', 'size': 216538}, {'name': 'Shell', 'size': 65700}, {'name': 'Rich Text Format', 'size': 40664}, {'name': 'HTML', 'size': 18166}, {'name': 'XSLT', 'size': 14394}, {'name': 'Dockerfile', 'size': 6482}, {'name': 'Batchfile', 'size': 24}]",9,"[{'name': 'powershell', 'stars': 1569}, {'name': 'windows', 'stars': 34209}, {'name': 'macos', 'stars': 33710}, {'name': 'linux', 'stars': 106623}, {'name': 'command-line', 'stars': 329}, {'name': 'shell', 'stars': 22608}, {'name': 'netcore', 'stars': 64}, {'name': 'hacktoberfest', 'stars': 26059}]",8,93442,7867,11369,PowerShell for every system!,C#,2016-01-13T23:41:35Z,2023-08-17T22:06:32Z,10228.0,MIT License,62,Other,True,PowerShell/PowerShell,,381
lencx,ChatGPT,40294,4795,338,False,False,"[{'name': 'Rust', 'size': 65239}, {'name': 'HTML', 'size': 1502}, {'name': 'TypeScript', 'size': 1438}, {'name': 'Ruby', 'size': 919}, {'name': 'Shell', 'size': 93}]",5,"[{'name': 'application', 'stars': 90}, {'name': 'chatgpt', 'stars': 5625}, {'name': 'linux', 'stars': 106623}, {'name': 'macos', 'stars': 33710}, {'name': 'windows', 'stars': 34209}, {'name': 'tauri', 'stars': 93}, {'name': 'desktop-app', 'stars': 94}, {'name': 'openai', 'stars': 328}, {'name': 'gpt-3', 'stars': 136}, {'name': 'rust', 'stars': 36382}]",15,31612,146,767,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",Rust,2022-12-07T09:43:02Z,2023-08-03T13:51:54Z,625.0,GNU Affero General Public License v3.0,1,,True,lencx/ChatGPT,,28
bailicangdu,vue2-elm,40293,12609,1499,False,False,"[{'name': 'Vue', 'size': 430690}, {'name': 'JavaScript', 'size': 55382}, {'name': 'SCSS', 'size': 3227}, {'name': 'HTML', 'size': 1658}]",4,"[{'name': 'vue', 'stars': 57868}, {'name': 'vuex', 'stars': 58}, {'name': 'webpack', 'stars': 14015}, {'name': 'es2015', 'stars': 10}, {'name': 'vue-router', 'stars': 39}, {'name': 'sass', 'stars': 17696}, {'name': 'flex', 'stars': 7}]",7,34429,49,620,Large single page application with 45 pages built on vue2 + vuex. 基于 vue2 + vuex 构建一个具有 45 个页面的大型单页面应用,Vue,2016-12-23T01:49:20Z,2023-05-19T07:54:32Z,511.0,GNU General Public License v2.0,1,,True,bailicangdu/vue2-elm,,12
massgravel,Microsoft-Activation-Scripts,40017,4277,599,False,False,"[{'name': 'Batchfile', 'size': 740547}, {'name': 'HTML', 'size': 84}]",2,"[{'name': 'hwid', 'stars': 9}, {'name': 'kms38', 'stars': 10}, {'name': 'kms', 'stars': 15}, {'name': 'activator', 'stars': 11}, {'name': 'massgrave', 'stars': 1}, {'name': 'massgravel', 'stars': 0}, {'name': 'windows', 'stars': 34209}, {'name': 'windows-10', 'stars': 218}, {'name': 'windows-11', 'stars': 130}, {'name': 'office', 'stars': 36}]",10,7051,14,179,"A Windows and Office activator using HWID / KMS38 / Online KMS activation methods, with a focus on open-source code and fewer antivirus detections.",Batchfile,2020-01-12T23:03:34Z,2023-08-02T15:18:18Z,89.0,,4,,True,massgravel/Microsoft-Activation-Scripts,,5
binary-husky,gpt_academic,39858,5257,178,False,False,"[{'name': 'Python', 'size': 670545}, {'name': 'CSS', 'size': 41763}, {'name': 'JavaScript', 'size': 3365}, {'name': 'Dockerfile', 'size': 1195}]",4,"[{'name': 'academic', 'stars': 20}, {'name': 'chatglm-6b', 'stars': 7}, {'name': 'chatgpt', 'stars': 5625}, {'name': 'large-language-models', 'stars': 117}, {'name': 'gpt-4', 'stars': 235}]",5,60429,120,885,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等",Python,2023-03-20T09:05:13Z,2023-08-17T13:14:39Z,1397.0,GNU General Public License v3.0,2,,True,binary-husky/gpt_academic,,83
agalwood,Motrix,39779,4300,478,False,False,"[{'name': 'JavaScript', 'size': 626303}, {'name': 'Vue', 'size': 196550}, {'name': 'SCSS', 'size': 56969}, {'name': 'EJS', 'size': 1658}, {'name': 'HTML', 'size': 504}]",5,"[{'name': 'motrix', 'stars': 4}, {'name': 'aria2', 'stars': 49}, {'name': 'download-manager', 'stars': 46}, {'name': 'macos', 'stars': 33710}, {'name': 'windows', 'stars': 34209}, {'name': 'linux', 'stars': 106623}, {'name': 'bittorrent', 'stars': 101}, {'name': 'magnet', 'stars': 33}, {'name': 'electron', 'stars': 23645}, {'name': 'bt', 'stars': 10}]",13,69866,262,1191,A full-featured download manager.,JavaScript,2018-12-18T11:45:05Z,2023-07-19T00:52:48Z,1170.0,MIT License,1,Contributor Covenant,True,agalwood/Motrix,,67
nwjs,nw.js,39779,3960,1591,False,False,"[{'name': 'JavaScript', 'size': 1542304}, {'name': 'C++', 'size': 1241990}, {'name': 'Python', 'size': 555673}, {'name': 'HTML', 'size': 133516}, {'name': 'Objective-C++', 'size': 99486}, {'name': 'Objective-C', 'size': 21910}, {'name': 'Smarty', 'size': 19648}, {'name': 'Shell', 'size': 10477}, {'name': 'C', 'size': 6743}, {'name': 'CSS', 'size': 2668}]",10,"[{'name': 'web-application-framework', 'stars': 7}, {'name': 'javascript', 'stars': 163762}, {'name': 'desktop', 'stars': 119}, {'name': 'node-webkit', 'stars': 2}, {'name': 'nwjs', 'stars': 9}, {'name': 'nodejs', 'stars': 74528}]",6,129200,829,7228,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,JavaScript,2012-01-04T06:21:10Z,2023-08-17T23:30:27Z,5023.0,MIT License,6,,True,nwjs/nw.js,,109
iamadamdev,bypass-paywalls-chrome,39761,2894,587,False,False,"[{'name': 'JavaScript', 'size': 64832}, {'name': 'HTML', 'size': 3575}, {'name': 'Shell', 'size': 1976}]",3,"[{'name': 'chrome-extension', 'stars': 47959}, {'name': 'chrome-extensions', 'stars': 87}, {'name': 'bypass', 'stars': 118}, {'name': 'paywall', 'stars': 35}, {'name': 'chrome', 'stars': 61061}, {'name': 'bypass-paywalls', 'stars': 22}, {'name': 'firefox-addon', 'stars': 154}, {'name': 'firefox', 'stars': 30667}, {'name': 'firefox-extension', 'stars': 231}]",9,1317,194,999,Bypass Paywalls web browser extension for Chrome and Firefox.,JavaScript,2018-04-07T20:33:19Z,2023-06-18T05:02:59Z,624.0,,1,,True,iamadamdev/bypass-paywalls-chrome,,51
rclone,rclone,39734,3627,572,False,False,"[{'name': 'Go', 'size': 6256394}, {'name': 'HTML', 'size': 34707}, {'name': 'Python', 'size': 28592}, {'name': 'Shell', 'size': 27920}, {'name': 'JavaScript', 'size': 21079}, {'name': 'Makefile', 'size': 11318}, {'name': 'C', 'size': 3283}, {'name': 'Dockerfile', 'size': 2898}, {'name': 'PHP', 'size': 2519}, {'name': 'Batchfile', 'size': 616}]",10,"[{'name': 'golang', 'stars': 1856}, {'name': 'go', 'stars': 58453}, {'name': 'cloud-storage', 'stars': 59}, {'name': 's3', 'stars': 29}, {'name': 'openstack-swift', 'stars': 2}, {'name': 'google-drive', 'stars': 102}, {'name': 'azure-blob', 'stars': 4}, {'name': 'amazon-drive', 'stars': 1}, {'name': 'backblaze-b2', 'stars': 4}, {'name': 'sftp', 'stars': 20}]",20,183212,2194,4976,"""rsync for cloud storage"" - Google Drive, S3, Dropbox, Backblaze B2, One Drive, Swift, Hubic, Wasabi, Google Cloud Storage, Yandex Files",Go,2014-03-16T16:19:57Z,2023-08-17T17:13:52Z,7243.0,MIT License,21,,True,rclone/rclone,,396
Alamofire,Alamofire,39680,7493,1079,False,False,"[{'name': 'Swift', 'size': 1545260}, {'name': 'Ruby', 'size': 738}]",2,"[{'name': 'networking', 'stars': 314}, {'name': 'urlsession', 'stars': 4}, {'name': 'urlrequest', 'stars': 3}, {'name': 'httpurlresponse', 'stars': 3}, {'name': 'request', 'stars': 9}, {'name': 'response', 'stars': 6}, {'name': 'swift', 'stars': 28534}, {'name': 'xcode', 'stars': 742}, {'name': 'certificate-pinning', 'stars': 4}, {'name': 'public-key-pinning', 'stars': 2}]",15,31683,1041,2698,Elegant HTTP Networking in Swift,Swift,2014-07-31T05:56:19Z,2023-08-17T17:41:30Z,1599.0,MIT License,3,,True,Alamofire/Alamofire,,242
